nome
Christoph Mller
Jean Cocteau
Kazuo Ishiguro
Elis Chouraqui
Guy Davidi
Bao Shi
zou Jenghi
Simone Bitton
E. Max Frye
Dominique Abel
Richard S. Lochte
Paz Alicia Garcadiego
Adrienne Shelly
Andrs Baiz
Michael Petroni
Mohammad Rasoulof
Nils Tavernier
Justin P. Lange
Robyn Harding
Kobo Abe
Craig Ferguson
Barbara Turner
Andrew Solt
Masayuki Suo
Arthur Conan Doyle
Johann Wolfgang von Goethe
David Kajganich
Laura Wade
Andrew Upton
Dick Clement
Carl Mayer
Robin Mukherjee
Thomas Meehan
Julio Medem
Lance Daly
Radu Muntean
Ian McEwan
Veit Helmer
Judy Morris
Evan Randall Green
Stefan Ruzowitzky
Jeff Balsmeyer
William Ivory
Jos Henrique Fonseca
Jon S. Baird
Vittorio Bonicelli
John Hunt
Peter Brennan
Patrick Rotman
Juan Carlos Rulfo
Lucile Hadzihalilovic
Jorge Gaggero
Andrea Leanza
Marcia Romano
Lisa Cholodenko
Karin Albou
Lucrecia Martel
Angus MacLachlan
Vincent Bal
Avi Nesher
Franois Margolin
Peter Luisi
Margaret Forster
Stephen Kijak
Bentley Dean
Davie Fairbanks
Frank Seitz
Steve Berra
Yan England
Florian Gallenberger
Pip Karmel
Jean-Claude Van Rijckeghem
Roger MacDougall
Enda Walsh
Benot Jacquot
Jane Campion
Tony Morphett
Andrey Konchalovskiy
Stephen M. Ryder
Eric Guirado
Radu Mihaileanu
Bahman Ghobadi
Ester Krumbachova
Michel Gondry
Eric Roux
Andrew Steele
Johnny Kevorkian
James Napier Robertson
Tinto Brass
Kwang-rim Kim
Carl Koch
Anna Magdalena Bach
Martin Drouot
Juan Jos Campanella
Carl Joos
Javier Fuentes-Len
Shlomi Elkabetz
Simon Donald
Erick Zonca
Jake Kasdan
Mona Achache
Cindy Myers
Chris Kentis
Anna Maria Monticelli
Deepa Mehta
Marcus Markou
Paul Andrew Williams
Helen Crawley
Jean-Paul Jaud
Nicole Burdette
Pascal Plisson
William Rose
Charles Oliver
Alice Birch
Gereon Wetzel
Jasmin Dizdar
Paolo Hewitt
Sally Phillips
Lloyd Fonvielle
L'Atalante
Je-gyu Kang
Andamion Murataj
Ka-Fai Wai
Shane Krause
Nicole Garcia
Tamzin Rafn
Jeff Daniels
Cristin Jimnez
Tamara Jenkins
John Duigan
Jerzy Skolimowski
Gilles Penso
Gore Vidal
Alain Berliner
Maurice Pialat
Abdel Kechiche
Trevor De Silva
Richard Ladkani
Astrid Strher
Jean-Jacques Beineix
Rula Jebreal
Paul Mayeda Berges
Rudy Wurlitzer
Martina Kudlcek
Hatem Khraiche
Aditya Chopra
Michael Mansfeld
Philippe Lopes-Curval
Jir Hubac
Dominic Harari
Susan Chan
Claude Klotz
Simon Wincer
Jacques Prevert
Huan Shu
John Akomfrah
Anjum Rajabali
Ales Adamovich
Cdric Klapisch
Rob Heydon
Michael Lucas
Dan O'Bannon
Damian Chapa
Nevill Coghill
Paula Marcovich
K.P. Saxena
Jon Blair
Eski Thomas
Godfrey Reggio
Sandro Continenza
Anders stergaard
Ian Hislop
Sharon Whooley
Stevan Riley
Nick Cassavetes
Mihalis Kakogiannis
Mark Duplass
Ron Mann
Rupert Wyatt
Joseph Castelo
Renee Shafransky
Vladimir Bogomolov
Jean Gruault
David Stevens
Erik Skjoldbjaerg
Shlomi Eldar
Rustam Ibragimbekov
E.L. Doctorow
Eskil Vogt
Abderrahmane Sissako
Jean-Pierre Amris
Franco Arcalli
Guillaume Laurant
Alex Proyas
Emmanule Bernheim
William Thacker
Jon Brown
Donald Martin
Ernesto Gastaldi
Raoul Peck
Eleonore Adlon
Terence Rattigan
Wang Xiaobo
Munshi Premchand
Maurice Chauvet
Christian Chapiron
John Manal Castro
Sanjay Leela Bhansali
Peter Greenaway
Marc Forby
Paul Pender
Denys Arcand
Patricia Rozema
Merav Doster
Wang Shuping
David Moreau
Nagisa Oshima
John Brownjohn
Nanni Moretti
Talia Lugacy
Farhan Akhtar
Dominique Rocher
Baran bo Odar
Zack Ordynans
Rona Munro
Leonard Schrader
Lee Jong-hyuk
Susanne Bier
Isabelle Sobelman
Abi Morgan
Mina Shum
Julien Rappeneau
Robert Budreau
Bernd Lichtenberg
Eleanor Witcombe
John Beaird
Colin Butts
Randall Cole
Jrme Beaujour
Laura Esquivel
Tom Benedek
Hanif Kureishi
Chuan Lu
Peerasak Saksiri
Radha Bharadwaj
Mark Sawers
Rohit Shetty
Renuka Kunzru
Alan Rickman
Petra Biondina Volpe
Alison Murray
Gonzalo Maza
David Gilbert
Arliss Howard
Hisato Kurosawa
Avishai Sivan
Thomas Bidegain
Sarah Kernochan
Pablo Trapero
Rene Feret
Rob Festinger
Kundo Koyama
Anne Fontaine
Sy Richardson
Emil Stern
Yan Vizinberg
Maurice Jamal
Luis Piedrahita
Cynthia Cidre
Jamel Belmahi
Goran Dukic
Rafa Russo
Pedro Gonzlez-Rubio
David Riker
Mark Lamprell
Alex Rval
Pierre Boileau
Franck Vestiel
Christopher Wicking
Samuel Maoz
Yann Samuell
Damian Lahey
Natalie Portman
Chris Smith
Margarethe von Trotta
Matthew McGuchan
Bridget Boland
Anton Chekhov
Matthew Bate
Brian Jun
Samuel M. Sherman
Agustn Daz Yanes
Mark Becker
Josefina Lopez
Leon Ichaso
Andrew Emerson Kiki
Karan Johar
Frantisek Vlcil
Galle Mac
Tim Willocks
Nikita Mikhalkov
Jayro Bustamante
Michael Lindsay-Hogg
Kevin Coughlin
Michael Shoob
Martin Curland
Lowry Brooks Jr.
Amy Berg
W.D. Richter
Peter Sehr
Conor McPherson
Dagur Kri
David Lotard
Gordan Mihic
Gabriel Axel
Nick Whitfield
Sophie Lellouche
Christophe Dirickx
Dusan Kovacevic
Fatih Akin
Christopher Canaan
Michal Morpurgo
Richard Glatzer
Julio Alejandro
Ramn Salazar
Christine Angot
Pablo Berger
Derek Tsang
Craig Lahiff
Frank Cottrell Boyce
Jussi Adler-Olsen
Kiran Rao (II)
Richard Jobson
Cuca Canals
Diego Luna
Timothy Quay
Banjong Pisanthanakun
Marina de Van
Paul Auster
David Volach
Stephen Tobolowsky
Robert Gudiguian
Prakash Kapadia
John McCormick
Istvn Szab
Whit Stillman
Jonas Frykberg
K. Asif
Babak Payami
David Birke
Anthony Hopkins
Shane Connaughton
Richard Kwietniowski
Christopher Thompson
Daniel Kay
Dietrich Brggemann
Bernd Eichinger
Sterlin Harjo
Camilla Leslie
Valerie Muller
Nisha Pahuja
Paul Hengge
Patrice Leconte
Eran Kolirin
Bertrand Normand
Jacob Kornbluth
Ronald Harwood
Gary Young
Glenn O'Brien
Athina Rachel Tsangari
Peter Watkins
John Carney
Tsai Yi-Chun
Joseph Cedar
Philippe Muyl
Lone Scherfig
Luchino Visconti
Babak Anvari
Sophie Barthes
Gary Winick
Ted Bezaire
Jordan Susman
Kunal Kohli
Navot Papushado
Barbara Albert
Matt Simmons
Jean Claude-Grumberg
Mani Ratnam
Sergey Bodrov
Morwenna Banks
Francis Lee
Pedro Peirano
Todd Stephens
Jessica Yu
Hannah Shakespeare
Bruno Podalyds
Shelagh Delaney
Keren Yedaya
Mike White
Denis Osokin
Rudolph Herzog
Victoria Foyt
Patrick Aubree
Baltasar Kormkur
Nic Balthazar
Alan Bennett
Michael Hirst
Ted Mann
Ruba Nadda
Michael Radford
David Lee Fisher & Hans Janowitz
Fabienne Berthaud
Caroline Labrche
Matt Mulhern
Cristian Mungiu
Casper Christensen
Cherien Dabis
Lasse Hallstrom
Alfonso Cuarn
Andrs Szekr
Nirpal Bhogal
Karen Sprecher
Leon Ford
Gonzalo Arijn
Jessica Gohlke
Mike Reilly
Patrice Chreau
Cristi Puiu
Alan Rudolph
Claude Berri
Julien Duvivier
gst Gumundsson
Lance Hammer
Marco Ferreri
Michael Werner
Hal Kanter
Michael Powell
Arnold Schulman
Robert Alan Aurthur
Graham Greene
Robert Downey Sr.
Theodore J. Flicker
John Colton
John Boland
Waldemar Young
E.Y. Harburg
Roger Ebert
Irving Brecher
James O'Hanlon
Abby Mann
Jeremy Lerner
Frederick Knott
Charles Schnee
Peg Fenwick
Bill Lancaster
Ted Berkman
Irving Ravetch
Louis M. Heyward
Joseph Stein
Ronald F. Maxwell
Lou Rusoff
George Axelrod
J. Grubb Alexander
Garry Michael White
Anita Loos
Julius J. Epstein
Moss Hart
Mark Harris
Bert Kalmar
Stephen Verona
Alun Owen
Franco Zeffirelli
Marguerite Roberts
Vladimir Nabokov
Lesser Samuels
Christopher Knopf
Frank Tashlin
Stanley Shapiro
Ray Rigby
Albert Lewin
Richard Wesley
Edward D. Wood Jr.
Abe Burrows
Leo McCarey
Lucille Fletcher
Robert Lewis
Bryan Foy
Phoebe Ephron
William Bowers
Irwin Shaw
Francis Ford Coppola
Ben Maddow
Silvia Richards
John Wexley
Garson Kanin
Sidney Buchman
Mark Hanna
S.N. Behrmann
Trevor Griffiths
Paul Osborn
Betty Comden
Samson Raphaelson
David S. Ward
Sheridan Gibney
Evan Hunter
Allan Scott
Howard Estabrook
Dorothy Kingsley
Budd Schulberg
Michael De Forrest
Ernest Lehman
Harriet Frank Jr. / Irving Ravetch
Frank Partos
William Castle
Frank Burt
Mel Brooks
Joseph Hayes
Lawrence Hazard
Robert Altman
Arthur Wimperis
Oscar Millard
"N.B. Stone, Jr."
Joseph Schrank
Robert Buckner
Willis Goldbeck
Curt Siodmak
Jerry Sohl
Robert E. Sherwood
Michael Kanin
Collier Young
Paddy Chayefsky
Suso Checchi d'Amico
Douglas Morrow
Bill Richmond
Arthur Mann
David Storey
Mildred Gordon
Nathaniel Curtis
Joseph L. McEveety
Albert Maltz
Joseph Heller
Bert Batt
Leslie Stevens
Mel Dinelli
William Blinn
Lewis Milestone
Daniel Mainwaring
Robert L. Richards
Richard Llewellyn
James Ivory
Fred Freeman
Jerome Bixby
Albert Beich
Joseph Stefano
Herman J. Mankiewicz
Joan Tewkesbury
Dr. Jack Lewis
David Giler
Ted Sherdeman
Frances Marion
George Oppenheimer
J.P. Miller
Robb White
Dorothy Parker
Bob Rafelson
George Marion Jr.
Gordon Douglas
Daniel James
Robert J. Flaherty
Jim Sharman
Harold Jacob Smith
Tess Slesinger
Gladys Lehman
Eleanor Perry
Tad Mosel
Joan Torres
Fay Kanin
George Worthing Yates
Robert Wyler
Curtis Harrington
The Comedy of Terrors
David R. Schwartz
Fredric M. Frank
Bella Spewack
Mae West
Oliver H.P. Garrett
Edward Bernds
Sam Rolfe
Alfred Hitchcock
Kenneth Ross
Jim Fritzell
Robert Bloch
Samuel Taylor
Andrew J. Fenady
Leonard Kastle
Jerry Lewis
Vernon Harris
Dwight Taylor
Adele Comandini
Daniel Fuchs
Andy K. Lewis
Jay Cocks
Nicholas Phipps
Anthony Veiller
Frank Craven
Robert Rossen
Paul Franklin
Mary Roberts Rinehart
Roy L. McCardell
William A. Drake
Norman Krasna
Richard Carroll
R.J. Stewart
Halsted Welles
Norman Corwin
Rick Fry
William Peter Blatty
Robert F. Hill
Virginia Van Upp
Tennessee Williams
Stanley Kubrick
Margaret Williams
Herbert Baker
Harriet Frank
Rowan Joffe
Bernard Schubert
Frank Woods
Morrie Ryskind
George Wells
Charles Kenyon
Rod Serling
William Shakespeare
D.W. Griffith
Young at Heart
Thomas C. Ryan
Stephen Karpf
Edward Hope
Anthony Asquith
George Bricker
Donn Pearce
Keith Waterhouse
Leonard Gershe
Paul Zindel
William Asher
Lee Strasberg
Clemence Dane
P.J. Wolfson
A.B. Guthrie Jr.
Lillie Hayward
DuBose Heyward
Edwin Blum
Ernest Vajda
Herman Raucher
Allan Weiss
Myles Connolly
Francis Edward Faragoh
Paul Mazursky
John Dighton
Norman Foster
Arthur Miller
Oscar Brodney
Larry Buchanan
Philip Rapp
Frank Capra
Arthur Ross
W.P. Lipscomb
Bob Dolman
William Faulkner
Lorraine Hansberry
Rita M. Fink
Noel Coward
Edward T. Lowe
George Tabori
Jay Simms
Dashiell Hammett
Allen Vincent
Neil Simon
John Elder
Glenville Mareth
Robert Altman & Alan Rudolph
Paul Morrissey
Gene Markey
Edwin Burke
Daniel Boulanger
Via Delmar
Buck Henry
Keith Winter
Gladys Unger
John Emerson
John L. Balderston
Aben Kandel
Claudine West
Robert Hamer
John Waters
Richard Blackburn
Mary C. McCall Jr.
Mortimer Offner
Alfred Hayes
Robert Stevenson
DeWitt Bodeen
John Meehan
Robert Dozier
Stuart Cooper
Edmund H. North
Lionel Houser
Gerrit J. Lloyd
David Lean
Teddi Sherman
Harry Tugend
Jay Dratler
Frank Pierson
Sydney Boehm
Maxwell Anderson
Garrett Elsden Fort
Elizabeth Stroud
Reginald Rose
Richard Connell
Don Holliday
Martin Rackin
Ring Lardner Jr.
Arif Aliyev
Meade Roberts
Richard Macaulay
Sally Benson
Ruth Gordon
Peter Spenceley
Stewart Stern
Robert Schaefer
William Gibson
Dale Eunson
Nunally Johnson
Elinor Glyn
Adrian Mitchell
Arthur Laurents
David Swift
Roswell Rogers
Arthur Sheekman
Leonard Gardner
Gabrielle Upton
Sidney Howard
James Gordon White
Sidney Sheldon
Leonard Freeman
Errol Morris
Lillian Hellman
Griffin Jay
Ayn Rand
Harry Essex
Ran Jia Nan
Clarence Greene
Lou Breslow
John Kohn
Lawrence Sanders
Tod Browning
Leo Marks
Paul Monash
Pierre Gendron
Clifford Odets
Mort Briskin
Robert Blees
David Greene
W. Scott Darling
James Dickey
James Landis
Chris Bryant
Norman Jonas
John Tucker Battle
David Hertz
Willis Cooper
Elliott J. Clawson
Jack Haley Jr.
Frank Corvett
Ethel Hill
Erich von Stroheim
Dorothy Yost
Patricia Finn
Frank Wead
Marion Parsonnet
Albert Mannheimer
Walter Reisch
Jack Gelber
Louis Garfinkle
Peter Yeldham
Anthony Greville-Bell
Gerald Schnitzer
Florence Ryerson
James Gunn
Maurice Richlin
Phillip Fenty
Abe Polsky
Adolph Green
Joseph Walsh
Jack McGowan
Brian Comfort
Melville Shavelson
Christianna Brand
Ernest Pascal
Hugh Walpole
John Steinbeck
Robert Russell
Julian Barry
Steve Fisher
Norman Lear
James Bridges
Christopher Isherwood
Henry Farrall
Lou Morheim
Israel Horovitz
Hall Caine
John Monks Jr.
Horace McCoy
Stephen Vincent Bent
William Hurlbut
Clements Ripley
F. Scott Fitzgerald
Edmund L. Hartmann
John Clifford
Salka Viertel
Frank Waldman
Charles F. Haas
"D.M. Marshman, Jr."
Ladislas Fodor
Alfred A. Cohn
Charles Hoffman
Jonathan Latimer
Ted Wilde
Vladimir Jabotinsky
F.L. Green
David Scott Milton
George Froeschel
William Ludwig
Cliff Green
Alec Guinness
Eugene Solow
Ian Dalrymple
Sonya Levien
Howard J. Green
Frederic I. Rinaldo
Edith R. Sommer
Wally Kline
Fred Guiol
Horton Foote
Samuel W. Taylor
Ruth Leitman
Dore Schary
Jeanie Macpherson
Herschell Gordon Lewis
W.J. Abbott
Mary Chase
Joan Micklin Silver
Walter Newman
Felix Jackson
Jean Havez
William Anthony McGuire
Mickey Rose
Perry Henzell
Jesse Lasky Jr.
Garnett Weston
David Friedkin
Jack Peabody
Kay Linaker
Bo Goldman
Bill Naughton
William Welch
Peter Cook
Robert Hutchison
Don McGuire
Philip G. Epstein
T.E.B. Clarke
Elia Kazan
Chuck Workman
Graham Greene (II)
Don DaGradi
Stephen Geller
James Ashmore Creelman
Reginald Berkeley
William Inge
Leo Rosten
Joan Didion
James Seymour
Louis Vittes
Ren Clment
Erwin S. Gelsey
Guy Green
Nora Johnson
John Goldsmith
Percy Poore Sheehan
James Creelman
Eugenio Martn
Richard Sherman
Edmund Beloin
Gavin Lambert
John Mortimer
Stanley R. Greenberg
John Hawksworth
Niven Busch
Darryl Ponicsan
Jason Schafer
Tiffanie DeBartolo
Jeff Abugov
Neal Israel
Ron Burch
Brian Carbee
William Jennings
Steve Sunshine
David Berenbaum
Andrea Gyertson
J.J. Lask
Owen Martin
Josh Lieb
Alison Swann
Barbara Benedek
Will Graham
David Frankel
Steve Marshall
Moe Jelline
James Myhre
Theresa Bennett
Lynn Ahrens
Adam Herz
Jerry Abrahamson
James C. Strouse
John Tim Burrus
David Dean Bottrell
Adam Sandler
Keith Merryman
Tom Dolby
Adam Brooks
Harry Elfont
David Russo
Cullen Hoback
Brian Herzlinger
Matt Corman
Albert Brooks
Jon Lucas
Kenya Barris
Gerard Johnstone
Martin L. Kelley
Phillip J. Bartell
Terry McMillan
Martin McDonagh
Daryl Matthews
Alan Spencer
Rob Reiner
Ben Begley
Luke Barnett
David Garrett
Jay Lee
Larry Strawther
Ken Finkleman
Bob Nelson
Pj Torokvei
Adam Park
Stephen J. Curwick
Bob Logan
Robert LoCash
Guillermo Ros
George Huang
Jane Weinstock
William Davies
Tyler Perry
Christopher Guest
Gerald Ayres
David Diamond
Brent Hodge
Chris D'Arienzo
Richard Pryor
Geoff LaTulippe
Michael Showalter
Roger Reuff
Philip F. Messina
Andy Breckman
Al Franken
David Wain
Kevin Heffernan
Sandra Nettlebeck
Q. Allan Brocka
Will McCormack
Eric Axel Weiss
Ricky Blitt
Les Charles
Gene Rhee
Andrew Scheinman
Cathy Randall
Mike Ott
Gina Wendkos
Jeff Garlin
Debbie Isitt
Lisa Addario
David Krinsky
Gregory Gieras
Joseph Gordon-Levitt
Paul Rudnick
James Westby
Christopher Thornton
Blayne Weaver
Jeff Eastin
Emir Kusturica
Carol Heikkinen
Jonathan Reynolds
Andrew Matthews
Jason Filardi
Jim Beggarly
Dan Fogelman
Daniel Taplitz
Anne Vince
Cassandra Peterson
Tim Curnen
Paul Michael Glaser
James Orr
Roy Blount Jr.
Grard Oury
Emma Thompson
Todd Sklar
Nathan Adloff
Scott Lew
Amy Schumer
Mac Ahlberg
Claudia Weill
Brent Maddock
Stephen Chbosky
Andrew Gurland
Ken Marino
Kevin Burrows
Javed Akhtar
Justin Kerrigan
Dean Craig
Jonathan Levine
Marc Klein
Lee Loeb
Phil Joanou
Hilary Henkin
Bobby Farrelly
Alan Zweibel
Neil Tolkin
Craig Rosenberg
Scott Moore
Zach Braff
Frank Whaley
Michael B. Allen
Eddie Griffin
Brett Haley
Jay Chandrasekhar
Guljit Bindra
Leigh Brown
Thomas Hart
Jonathan Sobol
J.C. Khoury
Jeremy Drysdale
Tim Ogletree
Hiram Martnez
Abby Kohn
Mark Hammer
John L. Goldwater
Ayub Khan-Din
Tod Carroll
Lowell Ganz
Dany Boon
Gary Preisler
Matt K. Turner
Michael Laughlin
Jenny Bicks
Ric Klass
Ricky Gervais
Ari Shaffir
T.M. Griffin
Jesse Archer
Finn Taylor
Jenny McCarthy
Jim McGlynn
Richard Hawkins
John Hopkins
Bill Maher
Jonathan King
Jared Hess
Jeremy Saulnier
Matt Reeves
Robert Farrar
George Tillman Jr.
Kurt Hale
Matt D'Elia
Greg DePaul
Jordan Peele
Tom S. Parker
Eve Ahlert
Lindsey Beer
Todd Solondz
Scot Armstrong
Luis Alfaro
Judd Apatow
Simon Aboud
Franklyn Ajaye
Jim Gaffigan
Fred Wolf (II)
Shelby Farrell
Clea DuVall
Mitchell Lichtenstein
Reid Carolin
Carrie Fisher
Denise Hernandez
Kevin Jordan
Nora Ephron
John Scott Shepherd
Jim Taylor (III)
John Connolly
Kirsten Smith
Scott Russell
Gibson Frazier
Adam Wierzbianski
Amy Heckerling
Linas Phillips
Harris Goldberg
Jeff Barnaby
Brian Robbins
Leslye Headland
Brad Hennig
Kevin Wade
Pablo Solarz
David Simkins
Ellen Simon
Josh Heald
Kay Cannon
Damin Szifron
Paul W. Shapiro
Hadley Davis
Adam Resnick
Jeremy Leven
Michael Elliot
Peter Chiarelli
Christine Bartlett
Peter Tolan
Burr Steers
Michael Moore
Paul Brickman
Arleen Sorkin
Neil Jordan
Alek Keshishian
Jocelyn Moorhouse
Doug Lussenhop
Bo Burnham
Brian O'Hara
Zach Helm
Lawrence Gay
Dan Gregor
Dale Launer
Terry Turner
Nat Mauldin
Roddy Doyle
Ben Lewin
Ian MacAllister McDonald
Matt Serword
Mickey Rapkin
Owen Wilson
Craig Carlisle
Warren Leight
Clay Liford
David Zucker
Aaron Katz (II)
Nia Vardalos
Steven Baer
Nicols Giacobone
Stephen Langford
Joseph A. Elmore Jr.
Noah Haidle
Ava Ostern Fries
Charles Rogers
Bryan Goluboff
Rita Rudner
Robert Klane
Phil Hartman
Paul Tarnopol
Wendy Kout
David Atkins
Kagiso Lediga
Susan Estelle Jansen
James L. Brooks
Guy Thomas
Stephen Jermanok
Noah Buschel
Leora Barish
Michael Blieden
Ivan Menchell
John Kostmayer
Nancy Savoca
Jennifer Crittenden
Peter Straughan
Chris Lowell
Brant Sersen
Alan Yang
Peter Harness
Seth MacFarlane
Stacy Sherman
Tom Patchett
Dana Fox
Clark Gregg
Joshua Leonard
Michael Ian Black
Ryan Mitts
Jason A. Micallef
Steve Martin
Matt Aselton
Xiangsheng Shi
Katherine Reback
Ari Cohen
Andy Selsor
Jackie Filgo
Wendy Riss
Clare Naylor
Master P
Candace Bushnell
Victor Levin
Hallie Meyers-Shyer
Michael Pavone
Michael Swerdlick
Sarah Koskoff
Joseph Howard
Desiree Akhavan
David Mickey Evans
D.J. Pooh
Maggie Carey
Diablo Cody
Thomas Rockwell
John Ennis
Jake Johnson (XVI)
Cheryl Guerriero
Bruce Jay Friedman
Ned Vizzini
Mark Jude Poirier
Art Linson
Terri Hughes
Derrick Borte
John Warren
Todd Berger
Rob Thompson
Marc Lawrence (II)
Sue Bailey
Steven S. Schwartz
Rob Meyer
Sofia Coppola
Robert Dunn
Rupert Walters
Jeremy Sisto
Linnea Saasen
Joel Hershman
Richard Day
Paula Pell
Steve Attridge
Mike Akel
Dan Rosen
Kellie Overbey
Steve McNeil
Joe Tyler Gold
Allan Aaron Katz
Charlene deGuzman
Kevin Costello
Tim Cairo
Brent Briscoe
David Ross
Eirene Houston
Wil Shriner
Sacha Baron Cohen
Claude Kerven
David Kukoff
Michael Elias
Michael Kalesniko
Daryl G. Nickens
Jason Filiatrault
Maggie Kiley
Another You
Trent Cooper
Ben Gourley
Barry W. Blaustein
Kristofor Brown
Sheldon Turner
Callie Khouri
Andrew Bujalski
Leslie Greif
Josh Diamond
David Posamentier
Robert Harling
Jason Trost
James Ponsoldt
Richard LaGravenese
Ezra Sacks
Neil B. Shulman
Ry Russo-Young
Charles Gaines
Kirk R. Thatcher
Philip Stark
Stan Williamson
Jan Ole Gerster
Kevin Willmott
Julie Taymor
Ben Falcone
Brent Forrester
Colby Carr
Jessica Barondes
Damian Harris
Ian La Frenais
Robert Martin
Drake Sather
Russell Scalise
David Isaacs
Darren Stein
Max Werner
Mark Blackwell
Deborah Dean Davis
Lauryn Kahn
Steven Rogers
Ben Kline
Alexander Payne
Charles Shyer
Sherwood Kiraly
Dan Bucatinsky
Chris Bergoch
Chris Kattan
Gabriel Medina
Mark Andrus
Jody Hill
Pat Mills
Elisabeth Holm
Jay Lavender
Marc Connelly
Jake Goldberger
Dan Baron
Colette Burson
Hank Nelken
Halley Feiffer
Colin Patrick Lynch
Martin Hardy
Stephen Peters
William Wennekers
Santo Cilauro
Seth Zvi Rosenfeld
Louis C.K.
Barry Levinson
Melisa Wallack
Robert Brenner
Sarah Asproon
Jon Voight
Penelope Spheeris
Neil Hunter
Jeremy Catalino
Warren Beatty
Paul Gordon
David Hornsby
Luke Del Tredici
Don Holley
Johnny Rosenthal
Stephen Kessler
Alexis Lloyd
Julian Kemp
Lauren Miller
Herb Gardner
Daniel Clowes
Chazz Palminteri
Mitchell Kriegman
Guillaume Nicloux
Daniel O'Connor
Tom Musca
Mike Rich
Max Dann
Stephen Mazur
Renee Chabria
Lucas Limone
Drew Tobia
Dick-King Smith
Grald Hustache-Mathieu
Catalina Aguilar Mastretta
Lee Hall
Eric Bogosian
Talton Wingate
Laurence Rosenthal
Jerry Zucker
Todd Graff
Charles Kephart
Ramin Niami
Gail Parent
Aaron Seltzer
Bart Freundlich
Nicholas David Brandt
Polly Draper
Thomas Moffett
Anusavan Salamanian
Josh Stolberg
Jamie Lee Curtis
Hildegarde Stadie
Bruce Wagner
Beth Henley
Vince Marcello
Brandon Broussard
Will De Los Santos
Rob Hedden
Onur Tukel
Timothy Harris
Alan Jay Glueckman
Aline Brosh McKenna
Vanessa Parise
Danny Hoch
Charles Dance
David E. Talbert
Aasif Mandvi
Chuck Wilson
Jeff Judah
Louis Mellis
Aaron Sorkin
Mary Rodgers
Lee Kirk
Joe Wein
Dean Lorey
Brian Crano
Ryan Eggold
Danny Jacobsen
Phil Dorling
Steven Peros
Andrew Dodge
James Merendino
Glenn Gers
Catherine Johnson
Mark Jones
Jemaine Clement
Jeff Baena
Lu Wei
Kevin Meyer
George Haas
Jane Austen
Scott Marcano
Roger Hedden
John Niven
Matthew McDuffie
Michael Hoffman
Donna Roth
Kristen Buckley
Ted Key
Douglas Carter Beane
Justin Malen
John Philips
Chris Rock
Alex Michaelides
Mark Jude Proirier
Stephen Gyllenhaal
Todd Phillips
David Smilow
Michael Perry
David Kendall
Jene LaMarque
Peter Chelsom
Asia Argento
Oliver Parker
Abdul Williams
Lucy Dahl
Logan Kibens
Tina Gordon Chism
Abe Sylvia
Tracy  Fraim
Sameer Asad Gardezi
Alan Trezza
Nicholas Martin
Kate Angelo
Adam Rodgers
Tom J. Astle
June Roberts
Fax Bahr
Michael Fitzgerald
Michael Traeger
Ray Yeung
Steven Hanft
Michael Schroeder
Dylan Haggerty (II)
Lisandro Alonso
W.R. McKinney
Deborah Kaplan
Mark Waters (VIII)
Lake Bell
Grace  Lee
Ben Zook
Wash Westmoreland
Sophie Goodhart
Eric Schlosser
Sara Sugarman
Jared Stern
Richard Ayoade
Stephen Belber
Kent Osborne
Nancy Oliver
Pat Kiely
Kelly Fremon Craig
Adam Reid
Robert Jaffe
Daniela Rush
John Quaintance
Vince Di Meglio
Weird Al Yankovic
Kris Isacsson
Terence Winter
C. Jay Cox
Ryan O'Nan
Bruce McCulloch
Kevin Pollak
Tom Gormican
Gene Wilder
Daryl Wein
Barry Strugatz
Richard Schayer
Gregg Lachow
Rodney Vaccaro
Peter Steinfeld
Kenneth Rance
Rafael Palacio Illingworth
Danny Moynihan
Gustin Nash
Antwone Fischer
Manish Acharya
Mike Demski
Taylor Guterson
Peter Stebbings
Jordon Roberts
David Schechter
Paul Thomas Anderson
Alan Alda
Tim Blake Nelson
Sam Harper
Bo Zenga
Gonzalo Delgado
Andrew Fleming
John Krasinski
Mary Keil
Christopher Monger
Nathan Silver
Jonas Chernick
Rif Coogan
Bryan Johnson
William Boyd (II)
Matt Bierman
Marc Klasfeld
Susan Coyne
Seth Fisher
Lucia Aniello
Michael Carnes
Brett C. Leonard
David Nicholls
Brent Goldberg
Penny Woolcock
Marc Fienberg
William Sachs
Bob Byington
Mark Schwahn
Nat Bernstein
Bryan Lynch
Savage Steve Holland
Rick Alvarez
Michael H. Weber
Diane Ruggiero
Peter Hedges
Joseph Kahn
E. Jack Kaplan
I. Marlene King
Jeff Tetreault
Ray McKinnon
Dana Olsen
Michelle Morgan
Agns Jaoui
Josh Radnor
Peter Askin
James Swift
Jonathan Prince
Don Coscarelli
Jim Rash
George Wing
Tony McNamara
Alice Arlen
Bobcat Goldthwait
Gary David Goldberg
Charles Busch
Tom Schulman
Barry Primus
Scott Lawrence Alexander
Isabel Rose
David O'Malley
Jesse Wigutow
Ivn Martn
Stephen Chin
Andrew Lowery
Jennifer Elise Cox
Adrian Scott
Adriana Trigiani
Karen Schaler
Jason Todd Ipson
Jordan Cahan
Mark Reisman
Nancy Dowd
Pascal Arnold
Zac Stanford
Tara Johns
Hal E. Chester
Duke Tran
David Schmidt
Megan Holley
David Bromberg
Mark Heyman
John Carcieri
